date,title_embedding,summary_embedding,article_count,urls
2025-01-09,"[-1.96073633e-02 -4.62675132e-02  5.88990375e-02  4.27412800e-02
  8.12265128e-02 -2.77350121e-03  3.40250582e-02 -2.44371835e-02
 -6.29046187e-02  4.66460828e-03  3.68462168e-02  2.89324741e-03
 -1.09272907e-02  2.12608520e-02 -5.06178522e-03  1.98817551e-02
 -6.19709352e-03 -2.23726537e-02 -7.96924904e-02 -2.98623033e-02
 -1.09159410e-01 -4.83250022e-02 -6.76361844e-02  3.81247103e-02
 -8.94318894e-03 -1.92899778e-02  1.62887145e-02  2.86222138e-02
  2.60036103e-02 -5.20611331e-02 -4.03043367e-02  3.06549724e-02
  6.13886304e-02  9.01992097e-02  3.79390493e-02  2.03090832e-02
  8.67040008e-02 -3.08670681e-02  9.88727435e-03 -4.92684990e-02
  8.45498666e-02 -2.80379616e-02 -1.26740513e-02 -6.86800899e-03
  1.02674641e-01 -1.00590875e-02  1.56584624e-02  9.38938651e-03
 -2.95391083e-02  1.35292765e-02  4.54437500e-03  4.22235504e-02
  1.07671488e-02 -2.30205115e-02 -5.18060997e-02  3.64850685e-02
 -3.28878835e-02 -8.78833607e-03  7.70165725e-03  1.89331605e-03
  5.68714738e-02 -1.16510615e-02  7.17268214e-02 -9.03608184e-03
  9.64764506e-02  2.06185784e-02 -4.00596447e-02  5.85454740e-02
 -5.13927415e-02  3.90999839e-02  1.89553108e-02 -5.25770597e-02
 -2.13594306e-02 -5.64803695e-03 -6.43268228e-02  3.49740162e-02
  1.78585518e-02 -4.16244306e-02  5.34241796e-02 -6.23089634e-03
  3.34793068e-02  1.79079082e-02 -7.33086541e-02 -2.26475988e-02
 -7.52357841e-02 -1.06619447e-01  3.73462401e-02 -8.80724937e-02
 -1.41484737e-02 -2.48283092e-02  5.88646568e-02  1.64609328e-02
  2.97104716e-02  1.07640982e-01 -1.50522944e-02  3.19330469e-02
 -4.66580428e-02 -3.39258425e-02 -7.32372925e-02  9.73248109e-03
 -5.30663878e-03  9.16636959e-02  1.92903746e-02  1.69623680e-02
 -1.22525774e-01 -1.51065141e-01 -7.06343353e-02  5.94905531e-03
  3.75694707e-02  8.30358826e-03 -3.58919464e-02  9.86346453e-02
 -5.53501695e-02 -2.41247974e-02 -4.75518666e-02 -2.17598118e-02
 -3.73409502e-02 -1.34425536e-02 -4.26579900e-02  3.96367069e-03
 -8.17988161e-03  8.40793103e-02 -4.84464988e-02 -3.40465759e-03
 -2.15421747e-02  8.60688277e-03 -6.19513467e-02  8.06161887e-33
 -6.82184994e-02  2.72402391e-02  2.55251564e-02 -5.41870259e-02
  2.83360394e-04 -1.20240703e-01 -2.07275408e-03 -5.89634925e-02
 -4.37892154e-02  5.54075511e-03 -6.35005459e-02  4.43240106e-02
 -1.86318718e-02 -2.44721845e-02  5.47230244e-02 -4.76977602e-02
  1.16980476e-02  1.01699885e-02  7.19500259e-02  4.52259276e-03
 -3.62690315e-02 -4.99693165e-03 -2.24156529e-02 -5.70404753e-02
  3.45512219e-02 -2.56819017e-02 -1.02593377e-02  8.83302018e-02
  9.26825851e-02  2.35569552e-02  3.27318050e-02  2.75656302e-03
  4.72470699e-03  1.12840161e-03 -1.39090732e-01 -7.74022052e-03
 -3.75086665e-02  3.23634408e-03 -5.21361642e-03 -5.21810614e-02
 -4.96820509e-02  4.97651286e-03 -5.50714470e-02  2.27155611e-02
  2.06300076e-02  2.26744469e-02 -1.60585418e-02 -1.22701943e-01
 -1.31818978e-02  7.96574578e-02 -7.11137727e-02  1.85638983e-02
 -1.66960148e-04 -1.86553169e-02  4.97897267e-02 -9.71104279e-02
  5.48510929e-04 -1.08867340e-01  3.32562327e-02 -1.62327681e-02
 -2.93331817e-02 -1.33215450e-02 -7.97545910e-02  5.01236953e-02
 -9.70033109e-02  2.47933734e-02  8.47290009e-02 -2.25747563e-02
 -1.38162762e-01  9.11273211e-02 -8.07237718e-03  5.38832471e-02
  3.34991813e-02 -3.70669328e-02  1.09310006e-03 -3.78060415e-02
 -8.18834826e-02  2.69621089e-02  4.25799377e-02  7.07052555e-03
 -1.43456447e-03 -5.74515061e-03  8.71331766e-02 -3.61445583e-02
 -2.82936338e-02  8.14329833e-03  3.55905220e-02  1.23652220e-02
  1.05808951e-01 -1.98550634e-02 -1.27529323e-01 -6.93422183e-02
  3.00298724e-02  2.85351314e-02  9.13954079e-02 -7.91300553e-33
 -3.23031470e-02  3.88433062e-03 -4.83329222e-02  7.44901896e-02
 -8.13529566e-02 -2.84677856e-02 -1.63362138e-02 -8.09965376e-03
  7.95069151e-03 -4.59659891e-03 -3.20851058e-02  4.31608828e-03
 -2.09045298e-02  1.04665339e-01  1.36108429e-03 -1.64574236e-02
  9.11891982e-02 -1.67317465e-02  9.74640995e-02 -1.54068982e-02
  8.60285759e-02 -4.25856300e-02 -6.02941178e-02  2.28614882e-02
 -6.58465596e-03  7.97671974e-02  3.27297188e-02  1.51260919e-03
 -4.43055201e-03 -1.02061957e-01  2.69859051e-03 -4.47205193e-02
  1.08047258e-02  1.25906542e-01 -8.60086549e-03 -6.02458492e-02
 -1.19261369e-01  1.46434708e-02 -3.04623088e-03 -4.37373891e-02
 -1.65225435e-02  1.97385810e-03 -8.34815204e-03  3.45005654e-02
 -4.44021821e-03 -1.79024264e-02  6.04717024e-02 -2.91563459e-02
  1.23480491e-01  4.48267013e-02  2.82405335e-02  5.91132827e-02
 -3.77534553e-02 -6.60555484e-03 -7.98629597e-02  5.81435002e-02
  6.24190383e-02  3.30603607e-02 -9.62596461e-02  1.59026794e-02
  2.33752653e-03 -9.28119570e-03  2.93425806e-02 -9.76388995e-03
 -4.75424854e-03  1.16245337e-02  9.15722400e-02  2.84578744e-02
  6.04356863e-02 -7.83184990e-02  6.42253980e-02 -4.28702049e-02
 -2.84734536e-02 -1.55710476e-02 -4.86756489e-02  4.07619588e-02
 -1.34561239e-02  3.35299820e-02 -3.26936282e-02  2.83579826e-02
  6.44249991e-02 -6.42812774e-02  8.45468491e-02  5.59425876e-02
 -2.45679896e-02  1.87503174e-02 -2.33574919e-02  2.76029781e-02
  3.94397080e-02  4.63106185e-02 -7.09496140e-02 -1.67969649e-03
 -2.23091058e-02 -7.44088460e-03 -3.20063531e-02 -5.07908489e-08
 -8.57928023e-02 -1.07718430e-01 -2.50034791e-04  4.26246524e-02
 -1.56662744e-02  2.49032918e-02  5.78434616e-02  1.66046852e-03
  5.67502752e-02  1.89919397e-02  3.86172533e-02 -1.03418812e-01
 -8.62191990e-02  6.11171201e-02 -3.34722213e-02 -1.77482907e-02
 -5.77588677e-02  1.25993907e-01  2.09212042e-02 -1.85436700e-02
 -2.05561891e-02  9.26021710e-02  1.07507654e-01 -3.64823043e-02
 -2.86304448e-02  5.64851984e-02 -1.31109599e-02 -4.09555528e-03
 -2.93358825e-02  4.56092544e-02 -4.30535972e-02 -7.71071529e-03
  6.82596415e-02  2.41685268e-02 -2.47521629e-03 -1.88483635e-03
  5.96079379e-02  3.01059056e-02  3.52859800e-03  2.95373295e-02
 -4.55146097e-02  1.13108894e-02 -1.58597175e-02 -3.89687866e-02
  6.74846172e-02 -4.97882813e-02 -4.69828360e-02  8.30910821e-03
  1.03737250e-01  1.03594344e-02 -8.29421543e-03 -4.81296480e-02
  3.24709229e-02  2.71342080e-02  4.77862842e-02 -1.44834034e-02
 -4.57723439e-02  2.02131718e-02 -4.29798923e-02  3.84301208e-02
 -4.31757607e-02 -1.39492840e-01 -2.16584578e-02  9.71352085e-02]","[-8.72920500e-04 -8.47916827e-02 -2.82634627e-02  1.90522615e-02
 -9.33790393e-03 -2.10060328e-02 -1.23757785e-02  3.68545838e-02
 -6.11550957e-02  8.72602873e-03  2.44811643e-02  9.49212015e-02
  5.16245961e-02  3.60620320e-02  3.08433138e-02 -7.56460056e-02
  7.43970647e-02 -8.99205431e-02 -3.64001617e-02 -6.39033550e-03
 -7.63350576e-02  2.08831355e-02 -2.51983162e-02 -2.19392106e-02
  3.77702750e-02 -2.12036818e-02  1.75904628e-04 -1.63427740e-02
 -4.03304137e-02 -2.80417930e-02 -1.48820551e-02  4.75572236e-02
  3.19460337e-03  4.10104878e-02  5.16816527e-02  3.05678155e-02
  1.04274407e-01 -2.11513638e-02  1.44276749e-02 -6.58076108e-02
  4.06023003e-02 -9.29594040e-02 -1.17335562e-03 -2.20474992e-02
  5.39929084e-02  1.19786561e-02  2.02977695e-02  3.00159790e-02
 -4.10372391e-02  2.53525153e-02 -2.14239713e-02  1.55636735e-04
  2.56141685e-02 -3.40710394e-02 -8.01805556e-02 -3.47827785e-02
 -1.41845960e-02  7.14057684e-03 -1.74093433e-02  3.42865251e-02
 -2.65696347e-02 -5.24426326e-02  4.67588194e-02  1.89127121e-02
  6.79609999e-02 -2.89852880e-02 -1.75770074e-02  3.60208526e-02
 -9.42132398e-02  2.60603782e-02 -1.89647879e-02 -2.35142652e-02
 -7.82775227e-03 -7.25601912e-02  1.62718091e-02  3.84261459e-02
  8.61573070e-02 -5.60486950e-02  4.65309992e-02  2.05060351e-04
  2.77106203e-02 -2.82673407e-02 -7.93463513e-02  3.25806923e-02
 -5.28552048e-02 -9.00057033e-02  4.77597862e-02 -1.26183853e-02
  4.27113026e-02 -5.92372497e-04  8.87719542e-02 -1.94838829e-02
  5.81133850e-02  9.40361768e-02 -6.01919331e-02 -5.43136671e-02
 -1.96925309e-02  5.24821393e-02 -5.95156886e-02  2.44835503e-02
 -2.42920890e-02  7.02215359e-02  7.13666677e-02  5.78535981e-02
 -7.06441104e-02 -5.38963079e-02 -6.79533258e-02  2.93299817e-02
  1.40495179e-02 -5.58716096e-02 -6.02066070e-02  1.09296486e-01
 -5.41714318e-02 -8.31447840e-02 -9.05337408e-02  2.19850466e-02
 -4.32020985e-02 -4.92821671e-02  3.44725437e-02 -6.30839169e-02
  3.32021229e-02  1.56913802e-01 -3.94968229e-04  2.18119263e-03
 -4.55385670e-02  7.01780170e-02 -5.17522432e-02  5.67146086e-33
 -7.10498542e-02  5.67654669e-02  6.55508116e-02 -8.29827785e-02
 -4.36537601e-02 -1.93485990e-02 -1.87279191e-02  4.69147041e-02
  4.81616445e-02  5.64298183e-02 -7.79384896e-02  2.08146311e-02
  1.31299309e-02 -6.59660622e-02  4.43149544e-02 -4.66277003e-02
 -8.04797467e-03  6.76692603e-03 -6.33521331e-03  5.50601631e-02
 -6.29820079e-02 -3.79755162e-02  6.29485101e-02 -3.86479544e-03
 -1.68438833e-02 -8.61761975e-04  8.46459195e-02  4.51034196e-02
  3.29943784e-02  3.34203616e-02  9.48459059e-02 -2.29762122e-02
 -4.79564117e-03  4.53936011e-02 -5.41423000e-02  3.01639526e-03
 -4.63623479e-02 -3.40977982e-02  9.19168349e-03 -7.91326687e-02
 -7.37015679e-02  3.86736766e-02  1.45456996e-02  5.08997440e-02
 -2.50355136e-02  3.49102020e-02 -8.43543932e-03 -1.89946648e-02
 -3.94943506e-02  7.94870630e-02 -4.19130782e-03  5.73297255e-02
  1.18614035e-02 -6.77843625e-03 -9.42847412e-03 -5.15692905e-02
  5.45821600e-02 -6.38833269e-02  3.11913956e-02  7.42322253e-03
 -2.85373274e-02 -5.75785749e-02 -4.15129364e-02 -2.46164184e-02
 -1.21800177e-01  6.32543489e-02  7.71938115e-02 -6.74018264e-02
 -6.71609119e-02  6.64789677e-02  2.22413410e-02  5.70072643e-02
  9.71851200e-02 -5.53117553e-03  8.61876877e-04  3.73050664e-03
  4.83585559e-02  6.71501681e-02  4.64117974e-02 -4.07663621e-02
  2.91456487e-02  2.52879951e-02  8.11597854e-02 -4.22594398e-02
  1.67483632e-02 -2.46904250e-02 -2.61289142e-02 -5.05616814e-02
  9.75637436e-02  6.16312437e-02 -6.01408519e-02 -5.29619418e-02
 -3.78374159e-02 -1.17327762e-03  7.66317248e-02 -4.47243899e-33
 -3.05513255e-02  5.83106130e-02 -7.95076936e-02  6.55622110e-02
 -7.90272057e-02 -6.92174286e-02 -1.89788304e-02  1.53318187e-02
  5.23418002e-02 -3.84600013e-02  2.86102598e-03 -6.79275719e-03
  6.04446568e-02  4.67535816e-02  2.14515571e-02  2.47236751e-02
  3.37664820e-02 -3.55208367e-02  8.26013014e-02 -3.67294997e-02
  3.79250757e-02  8.12900364e-02 -2.67075188e-03  3.76783125e-02
 -6.27350882e-02  7.23660365e-02 -6.05414920e-02  7.45791243e-03
  4.16941987e-03 -3.37505862e-02 -2.49127969e-02 -6.26598075e-02
 -3.11039332e-02  8.16786811e-02 -2.11254638e-02  2.96222754e-02
 -7.18159750e-02 -2.62906007e-03  2.13265233e-02  5.68224080e-02
  5.30064479e-02 -4.62599657e-03 -9.70924553e-03  6.84040487e-02
 -4.04271595e-02  4.13963851e-03 -4.97438945e-04 -1.61041673e-02
  8.97531584e-02  1.51372720e-02 -1.70141719e-02  7.72376060e-02
 -8.94121379e-02  3.10581247e-03 -1.80857182e-02  3.54897790e-02
 -2.73010433e-02 -2.94164103e-03 -1.20321348e-01 -4.79546972e-02
  7.23257735e-02  3.40447500e-02  3.98755409e-02 -1.04733899e-01
  1.47376284e-02 -1.49005195e-02  2.78980825e-02 -1.11612201e-01
  3.96058187e-02  5.65186795e-03 -4.79207858e-02 -3.80346291e-02
  2.52569397e-03 -8.36082697e-02 -4.69213817e-03  3.99239101e-02
 -8.25817883e-02 -5.11614606e-02 -2.22686492e-02 -1.48949306e-02
 -7.66857294e-03  2.31676418e-02  8.27752054e-02  4.63143475e-02
  7.94313774e-02  5.18416874e-02  1.24728158e-02  1.37153342e-02
  3.01530305e-02  6.37202263e-02 -3.48688141e-02  5.26268035e-02
 -4.02416810e-02  4.05865945e-02  3.60327736e-02 -5.43883587e-08
 -7.17363879e-03 -5.64034544e-02 -5.27712889e-02  2.98171397e-02
  2.34545060e-02 -3.67864519e-02  1.41201178e-02  5.90774603e-02
  4.20141779e-02  1.03026897e-01  8.20753723e-03 -3.16400677e-02
 -1.32587686e-01 -3.68147977e-02 -8.16850215e-02  8.54976010e-03
 -1.11271702e-01  5.71330786e-02 -5.44336773e-02 -1.91771444e-02
  6.24960754e-03  7.65299872e-02  8.62016380e-02 -2.18464192e-02
  1.85045116e-02 -2.88438797e-02 -3.63458367e-03  1.54604074e-02
  7.32550845e-02 -2.79652011e-02 -2.00726725e-02 -3.51372138e-02
  3.76019329e-02 -8.72540176e-02 -2.76088025e-02 -2.63134334e-02
 -1.58909075e-02  5.84846362e-02  6.00259341e-02  7.19433650e-02
 -8.15724507e-02 -1.34613886e-02 -6.74394220e-02  6.07765950e-02
 -1.12269679e-02  1.97443478e-02 -1.56020939e-01  1.94893628e-02
 -1.50654558e-03 -2.59618163e-02 -7.76607022e-02 -1.59507822e-02
  4.47567031e-02  3.13548744e-02  1.49126016e-02  1.27139762e-02
 -2.29000337e-02  6.88301213e-03  4.09305394e-02  8.33135247e-02
 -5.73301092e-02 -1.42524749e-01 -1.75015889e-02  4.80099209e-02]",6,https://www.straitstimes.com/business/retailers-fall-hit-by-rising-investor-concerns-about-uk-economy|https://www.straitstimes.com/business/sats-and-wfs-clinch-14-new-cargo-and-ground-handling-contracts-from-air-india|https://www.straitstimes.com/business/uniqlo-owner-reports-strong-growth-in-all-markets-but-china|https://www.straitstimes.com/business/deft-at-blending-ai-with-design-practices-this-singapore-based-venture-capitalist-firm-wants-you|https://www.straitstimes.com/business/economy/chinas-inflation-weakens-near-zero-even-after-stimulus-efforts-in-sign-of-weak-economy|https://www.straitstimes.com/business/companies-markets/singapore-shares-retreat-after-fed-december-minutes-sti-down-0-6
